
chamfer;4;4492;36037;7109;179787;730475.998426;1473;783188.936462;0.932694;Entrato in unlock_see1;
chamfer;3;394;11920;1374;61848;632538.078482;1473;783188.936462;0.807644;Entrato in unlock_see1;
chamfer;1;162;461;162;2164;553947.999337;1473;783188.936462;0.707298;Self-intersection detected;
chamfer;3;646;35060;5531;177640;713973.011137;1473;783188.936462;0.911623;Entrato in unlock_see1;
chamfer;3;514;37192;4580;189748;608976.756203;1473;783188.936462;0.777560;DONE;
chamfer;3;506;37465;4598;191222;611045.860057;1473;783188.936462;0.780202;DONE;
chamfer;3;630;34537;5644;174454;733471.977605;1473;783188.936462;0.936520;Entrato in unlock_see1;
chamfer;3;921;34750;5702;175445;734200.734347;1473;783188.936462;0.937450;Entrato in unlock_see1;
chamfer;3;522;13584;1676;69978;683635.212963;1473;783188.936462;0.872887;Entrato in unlock_see1;
