
cubespikes;6;20660;214704;51774;1052164;139.449191;5698;139.673943;0.998391;Entrato in unlock_see1;
cubespikes;14;0;155269;15316;781298;138.134039;5698;139.673943;0.988975;DONE;
cubespikes;1;642;3279;642;17174;132.219965;5698;139.673943;0.946633;Self-intersection detected;
cubespikes;5;1598;169165;28111;857583;138.715257;5698;139.673943;0.993136;Entrato in unlock_see1;
cubespikes;15;0;362382;16667;1937510;139.390050;5698;139.673943;0.997967;DONE;
cubespikes;15;0;365110;16614;1952398;139.453853;5698;139.673943;0.998424;DONE;
cubespikes;13;0;168565;25890;851063;138.582388;5698;139.673943;0.992185;DONE;
cubespikes;6;1554;166624;27743;843705;138.726779;5698;139.673943;0.993219;Entrato in unlock_see1;
