
angel2;2;2034;19071;2566;99689;9022.302637;3444;13448.438577;0.670881;Entrato in unlock_see1;
angel2;2;505;19218;2564;100484;9372.508479;3444;13448.438577;0.696922;Entrato in unlock_see1;
angel2;1;642;3326;642;17384;9188.854287;3444;13448.438577;0.683266;Self-intersection detected;
angel2;2;2315;54697;8582;280686;9343.235231;3444;13448.438577;0.694745;Entrato in unlock_see1;
angel2;5;3062;188083;9501;991344;9866.465490;3444;13448.438577;0.733651;DONE;
angel2;2;2347;53495;8639;274142;9482.358524;3444;13448.438577;0.705090;Entrato in unlock_see1;
angel2;2;2806;53695;8643;275190;9482.358521;3444;13448.438577;0.705090;Entrato in unlock_see1;
angel2;2;898;18890;2565;98586;8712.507383;3444;13448.438577;0.647845;Entrato in unlock_see1;
